UserName,Name,Enabled,Must Change Password at Logon,Cannot Change Password,Password Never Expires,Reversible Password Encryption,Smartcard Logon Required,Delegation Permitted,Kerberos DES Only,Kerberos RC4,Kerberos AES-128bit,Kerberos AES-256bit,Does Not Require Pre Auth,Never Logged in,Logon Age (days),Password Age (days),Dormant (> 90 days),Password Age (> 180 days),Account Locked Out,Password Expired,Password Not Required,Delegation Type,Delegation Protocol,Delegation Services,Logon Workstations,AdminCount,Primary GroupID,SID,SIDHistory,HasSPN,Description,Title,Department,Company,Manager,Info,Last Logon Date,Password LastSet,Account Expiration Date,Account Expiration (days),Mobile,Email,HomeDirectory,ProfilePath,ScriptPath,UserAccountControl,First Name,Middle Name,Last Name,Country,whenCreated,whenChanged,DistinguishedName,CanonicalName
adelheid.cori,Adelheid Cori,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2230,,False,,,,,,,,11/14/2025 4:07:45 PM,,,,,,,,512,Adelheid,,Cori,,11/14/2025 4:07:45 PM,11/14/2025 4:07:45 PM,"CN=Adelheid Cori,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Adelheid Cori
jeanne.nadeen,Jeanne Nadeen,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2231,,False,,,,,,,,11/14/2025 4:07:45 PM,,,,,,,,512,Jeanne,,Nadeen,,11/14/2025 4:07:45 PM,11/14/2025 4:07:45 PM,"CN=Jeanne Nadeen,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jeanne Nadeen
fionna.chelsea,Fionna Chelsea,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2232,,False,,,,,,,,11/14/2025 4:07:45 PM,,,,,,,,512,Fionna,,Chelsea,,11/14/2025 4:07:45 PM,11/14/2025 4:07:45 PM,"CN=Fionna Chelsea,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Fionna Chelsea
ezmeralda.jacinthe,Ezmeralda Jacinthe,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2233,,False,,,,,,,,11/14/2025 4:07:45 PM,,,,,,,,512,Ezmeralda,,Jacinthe,,11/14/2025 4:07:45 PM,11/14/2025 4:07:45 PM,"CN=Ezmeralda Jacinthe,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Ezmeralda Jacinthe
kenny.la verne,Kenny La Verne,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2234,,False,,,,,,,,11/14/2025 4:07:45 PM,,,,,,,,512,Kenny,,La Verne,,11/14/2025 4:07:45 PM,11/14/2025 4:07:46 PM,"CN=Kenny La Verne,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kenny La Verne
natalya.lorrin,Natalya Lorrin,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2235,,False,,,,,,,,11/14/2025 4:07:46 PM,,,,,,,,512,Natalya,,Lorrin,,11/14/2025 4:07:46 PM,11/14/2025 4:07:46 PM,"CN=Natalya Lorrin,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Natalya Lorrin
jacquenetta.kordula,Jacquenetta Kordula,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2236,,False,,,,,,,,11/14/2025 4:07:46 PM,,,,,,,,512,Jacquenetta,,Kordula,,11/14/2025 4:07:46 PM,11/14/2025 4:07:46 PM,"CN=Jacquenetta Kordula,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jacquenetta Kordula
marga.philippe,Marga Philippe,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2237,,False,,,,,,,,11/14/2025 4:07:46 PM,,,,,,,,512,Marga,,Philippe,,11/14/2025 4:07:46 PM,11/14/2025 4:07:46 PM,"CN=Marga Philippe,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Marga Philippe
marillin.louie,Marillin Louie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2238,,False,,,,,,,,11/14/2025 4:07:46 PM,,,,,,,,512,Marillin,,Louie,,11/14/2025 4:07:46 PM,11/14/2025 4:07:46 PM,"CN=Marillin Louie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Marillin Louie
miof mela.bryna,Miof Mela Bryna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2239,,False,,,,,,,,11/14/2025 4:07:46 PM,,,,,,,,512,Miof Mela,,Bryna,,11/14/2025 4:07:46 PM,11/14/2025 4:07:46 PM,"CN=Miof Mela Bryna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Miof Mela Bryna
lacee.ianthe,Lacee Ianthe,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2240,,False,,,,,,,,11/14/2025 4:07:46 PM,,,,,,,,512,Lacee,,Ianthe,,11/14/2025 4:07:46 PM,11/14/2025 4:07:47 PM,"CN=Lacee Ianthe,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lacee Ianthe
cecelia.felicdad,Cecelia Felicdad,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2241,,False,,,,,,,,11/14/2025 4:07:47 PM,,,,,,,,512,Cecelia,,Felicdad,,11/14/2025 4:07:47 PM,11/14/2025 4:07:47 PM,"CN=Cecelia Felicdad,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cecelia Felicdad
floria.dael,Floria Dael,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2242,,False,,,,,,,,11/14/2025 4:07:47 PM,,,,,,,,512,Floria,,Dael,,11/14/2025 4:07:47 PM,11/14/2025 4:07:47 PM,"CN=Floria Dael,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Floria Dael
leontyne.nanice,Leontyne Nanice,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2243,,False,,,,,,,,11/14/2025 4:07:47 PM,,,,,,,,512,Leontyne,,Nanice,,11/14/2025 4:07:47 PM,11/14/2025 4:07:47 PM,"CN=Leontyne Nanice,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Leontyne Nanice
petronia.clarita,Petronia Clarita,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2244,,False,,,,,,,,11/14/2025 4:07:47 PM,,,,,,,,512,Petronia,,Clarita,,11/14/2025 4:07:47 PM,11/14/2025 4:07:47 PM,"CN=Petronia Clarita,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Petronia Clarita
lilas.melamie,Lilas Melamie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2245,,False,,,,,,,,11/14/2025 4:07:47 PM,,,,,,,,512,Lilas,,Melamie,,11/14/2025 4:07:47 PM,11/14/2025 4:07:47 PM,"CN=Lilas Melamie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lilas Melamie
henriette.alikee,Henriette Alikee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2246,,False,,,,,,,,11/14/2025 4:07:48 PM,,,,,,,,512,Henriette,,Alikee,,11/14/2025 4:07:48 PM,11/14/2025 4:07:48 PM,"CN=Henriette Alikee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Henriette Alikee
christalle.deeyn,Christalle Deeyn,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2247,,False,,,,,,,,11/14/2025 4:07:48 PM,,,,,,,,512,Christalle,,Deeyn,,11/14/2025 4:07:48 PM,11/14/2025 4:07:48 PM,"CN=Christalle Deeyn,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Christalle Deeyn
birdie.agneta,Birdie Agneta,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2248,,False,,,,,,,,11/14/2025 4:07:48 PM,,,,,,,,512,Birdie,,Agneta,,11/14/2025 4:07:48 PM,11/14/2025 4:07:48 PM,"CN=Birdie Agneta,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Birdie Agneta
kipp.hedy,Kipp Hedy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2249,,False,,,,,,,,11/14/2025 4:07:48 PM,,,,,,,,512,Kipp,,Hedy,,11/14/2025 4:07:48 PM,11/14/2025 4:07:48 PM,"CN=Kipp Hedy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kipp Hedy
madalena.sunny,Madalena Sunny,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2250,,False,,,,,,,,11/14/2025 4:07:48 PM,,,,,,,,512,Madalena,,Sunny,,11/14/2025 4:07:48 PM,11/14/2025 4:07:48 PM,"CN=Madalena Sunny,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Madalena Sunny
dorey.holly,Dorey Holly,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2251,,False,,,,,,,,11/14/2025 4:07:49 PM,,,,,,,,512,Dorey,,Holly,,11/14/2025 4:07:48 PM,11/14/2025 4:07:49 PM,"CN=Dorey Holly,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dorey Holly
carlota.herta,Carlota Herta,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2252,,False,,,,,,,,11/14/2025 4:07:49 PM,,,,,,,,512,Carlota,,Herta,,11/14/2025 4:07:49 PM,11/14/2025 4:07:49 PM,"CN=Carlota Herta,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Carlota Herta
fredrika.basia,Fredrika Basia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2253,,False,,,,,,,,11/14/2025 4:07:49 PM,,,,,,,,512,Fredrika,,Basia,,11/14/2025 4:07:49 PM,11/14/2025 4:07:49 PM,"CN=Fredrika Basia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Fredrika Basia
collie.sadella,Collie Sadella,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2254,,False,,,,,,,,11/14/2025 4:07:49 PM,,,,,,,,512,Collie,,Sadella,,11/14/2025 4:07:49 PM,11/14/2025 4:07:49 PM,"CN=Collie Sadella,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Collie Sadella
glynda.kerry,Glynda Kerry,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2255,,False,,,,,,,,11/14/2025 4:07:49 PM,,,,,,,,512,Glynda,,Kerry,,11/14/2025 4:07:49 PM,11/14/2025 4:07:49 PM,"CN=Glynda Kerry,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Glynda Kerry
sallyann.karlene,Sallyann Karlene,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2256,,False,,,,,,,,11/14/2025 4:07:49 PM,,,,,,,,512,Sallyann,,Karlene,,11/14/2025 4:07:49 PM,11/14/2025 4:07:49 PM,"CN=Sallyann Karlene,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Sallyann Karlene
jenny.peggi,Jenny Peggi,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2257,,False,,,,,,,,11/14/2025 4:07:50 PM,,,,,,,,512,Jenny,,Peggi,,11/14/2025 4:07:50 PM,11/14/2025 4:07:50 PM,"CN=Jenny Peggi,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jenny Peggi
albertine.cynthy,Albertine Cynthy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2258,,False,,,,,,,,11/14/2025 4:07:50 PM,,,,,,,,512,Albertine,,Cynthy,,11/14/2025 4:07:50 PM,11/14/2025 4:07:50 PM,"CN=Albertine Cynthy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Albertine Cynthy
erminia.maggi,Erminia Maggi,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2259,,False,,,,,,,,11/14/2025 4:07:50 PM,,,,,,,,512,Erminia,,Maggi,,11/14/2025 4:07:50 PM,11/14/2025 4:07:50 PM,"CN=Erminia Maggi,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Erminia Maggi
laraine.carissa,Laraine Carissa,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2260,,False,,,,,,,,11/14/2025 4:07:50 PM,,,,,,,,512,Laraine,,Carissa,,11/14/2025 4:07:50 PM,11/14/2025 4:07:50 PM,"CN=Laraine Carissa,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Laraine Carissa
louisa.ebba,Louisa Ebba,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2261,,False,,,,,,,,11/14/2025 4:07:50 PM,,,,,,,,512,Louisa,,Ebba,,11/14/2025 4:07:50 PM,11/14/2025 4:07:50 PM,"CN=Louisa Ebba,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Louisa Ebba
clementine.linnet,Clementine Linnet,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2262,,False,,,,,,,,11/14/2025 4:07:50 PM,,,,,,,,512,Clementine,,Linnet,,11/14/2025 4:07:50 PM,11/14/2025 4:07:51 PM,"CN=Clementine Linnet,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Clementine Linnet
silvie.bryna,Silvie Bryna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2263,,False,,,,,,,,11/14/2025 4:07:51 PM,,,,,,,,512,Silvie,,Bryna,,11/14/2025 4:07:51 PM,11/14/2025 4:07:51 PM,"CN=Silvie Bryna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Silvie Bryna
johnath.federica,Johnath Federica,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2264,,False,,,,,,,,11/14/2025 4:07:51 PM,,,,,,,,512,Johnath,,Federica,,11/14/2025 4:07:51 PM,11/14/2025 4:07:51 PM,"CN=Johnath Federica,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Johnath Federica
hyacinth.elsy,Hyacinth Elsy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2265,,False,,,,,,,,11/14/2025 4:07:51 PM,,,,,,,,512,Hyacinth,,Elsy,,11/14/2025 4:07:51 PM,11/14/2025 4:07:51 PM,"CN=Hyacinth Elsy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Hyacinth Elsy
cecelia.lindie,Cecelia Lindie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2266,,False,,,,,,,,11/14/2025 4:07:51 PM,,,,,,,,512,Cecelia,,Lindie,,11/14/2025 4:07:51 PM,11/14/2025 4:07:51 PM,"CN=Cecelia Lindie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cecelia Lindie
dulce.karol,Dulce Karol,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2267,,False,,,,,,,,11/14/2025 4:07:51 PM,,,,,,,,512,Dulce,,Karol,,11/14/2025 4:07:51 PM,11/14/2025 4:07:51 PM,"CN=Dulce Karol,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dulce Karol
bonnee.leigh,Bonnee Leigh,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2268,,False,,,,,,,,11/14/2025 4:07:52 PM,,,,,,,,512,Bonnee,,Leigh,,11/14/2025 4:07:51 PM,11/14/2025 4:07:52 PM,"CN=Bonnee Leigh,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Bonnee Leigh
blondelle.jo-ann,Blondelle Jo-Ann,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2269,,False,,,,,,,,11/14/2025 4:07:52 PM,,,,,,,,512,Blondelle,,Jo-Ann,,11/14/2025 4:07:52 PM,11/14/2025 4:07:52 PM,"CN=Blondelle Jo-Ann,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Blondelle Jo-Ann
maryellen.korrie,Maryellen Korrie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2270,,False,,,,,,,,11/14/2025 4:07:52 PM,,,,,,,,512,Maryellen,,Korrie,,11/14/2025 4:07:52 PM,11/14/2025 4:07:52 PM,"CN=Maryellen Korrie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Maryellen Korrie
ebony.penny,Ebony Penny,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2271,,False,,,,,,,,11/14/2025 4:07:52 PM,,,,,,,,512,Ebony,,Penny,,11/14/2025 4:07:52 PM,11/14/2025 4:07:52 PM,"CN=Ebony Penny,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Ebony Penny
ashly.ivett,Ashly Ivett,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2272,,False,,,,,,,,11/14/2025 4:07:52 PM,,,,,,,,512,Ashly,,Ivett,,11/14/2025 4:07:52 PM,11/14/2025 4:07:52 PM,"CN=Ashly Ivett,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Ashly Ivett
lola.orelie,Lola Orelie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2273,,False,,,,,,,,11/14/2025 4:07:52 PM,,,,,,,,512,Lola,,Orelie,,11/14/2025 4:07:52 PM,11/14/2025 4:07:52 PM,"CN=Lola Orelie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lola Orelie
maisie.dulcia,Maisie Dulcia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2274,,False,,,,,,,,11/14/2025 4:07:53 PM,,,,,,,,512,Maisie,,Dulcia,,11/14/2025 4:07:53 PM,11/14/2025 4:07:53 PM,"CN=Maisie Dulcia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Maisie Dulcia
hedwig.eleonora,Hedwig Eleonora,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2275,,False,,,,,,,,11/14/2025 4:07:53 PM,,,,,,,,512,Hedwig,,Eleonora,,11/14/2025 4:07:53 PM,11/14/2025 4:07:53 PM,"CN=Hedwig Eleonora,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Hedwig Eleonora
lonnie.hali,Lonnie Hali,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2276,,False,,,,,,,,11/14/2025 4:07:53 PM,,,,,,,,512,Lonnie,,Hali,,11/14/2025 4:07:53 PM,11/14/2025 4:07:53 PM,"CN=Lonnie Hali,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lonnie Hali
caro.myranda,Caro Myranda,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2277,,False,,,,,,,,11/14/2025 4:07:53 PM,,,,,,,,512,Caro,,Myranda,,11/14/2025 4:07:53 PM,11/14/2025 4:07:53 PM,"CN=Caro Myranda,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Caro Myranda
livvy.leland,Livvy Leland,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2278,,False,,,,,,,,11/14/2025 4:07:53 PM,,,,,,,,512,Livvy,,Leland,,11/14/2025 4:07:53 PM,11/14/2025 4:07:53 PM,"CN=Livvy Leland,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Livvy Leland
corrie.selie,Corrie Selie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2279,,False,,,,,,,,11/14/2025 4:07:53 PM,,,,,,,,512,Corrie,,Selie,,11/14/2025 4:07:53 PM,11/14/2025 4:07:54 PM,"CN=Corrie Selie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Corrie Selie
marsha.helaina,Marsha Helaina,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2280,,False,,,,,,,,11/14/2025 4:07:54 PM,,,,,,,,512,Marsha,,Helaina,,11/14/2025 4:07:54 PM,11/14/2025 4:07:54 PM,"CN=Marsha Helaina,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Marsha Helaina
eleonore.colline,Eleonore Colline,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2281,,False,,,,,,,,11/14/2025 4:07:54 PM,,,,,,,,512,Eleonore,,Colline,,11/14/2025 4:07:54 PM,11/14/2025 4:07:54 PM,"CN=Eleonore Colline,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Eleonore Colline
leena.livy,Leena Livy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2282,,False,,,,,,,,11/14/2025 4:07:54 PM,,,,,,,,512,Leena,,Livy,,11/14/2025 4:07:54 PM,11/14/2025 4:07:54 PM,"CN=Leena Livy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Leena Livy
charlot.cynthia,Charlot Cynthia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2283,,False,,,,,,,,11/14/2025 4:07:54 PM,,,,,,,,512,Charlot,,Cynthia,,11/14/2025 4:07:54 PM,11/14/2025 4:07:54 PM,"CN=Charlot Cynthia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Charlot Cynthia
adrienne.rebeka,Adrienne Rebeka,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2284,,False,,,,,,,,11/14/2025 4:07:54 PM,,,,,,,,512,Adrienne,,Rebeka,,11/14/2025 4:07:54 PM,11/14/2025 4:07:54 PM,"CN=Adrienne Rebeka,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Adrienne Rebeka
